# z, uu, uv, uw, vv, vw, ww, tke
3.625000000000000000e+02 7.594448269295988674e-04 -7.527439091687383407e-05 -2.139094983240190609e-05 3.997489817751816144e-04 3.214866890377293847e-05 1.306204935148255969e-03 1.232699371926518090e-03
3.656250000000000000e+02 7.526851190935164148e-04 -7.508222764984034123e-05 -2.242340230115995041e-05 4.185919134039511121e-04 5.138478626216042217e-05 1.288431244235482137e-03 1.229854138366474805e-03
3.687500000000000000e+02 7.937047586149474469e-04 -9.468673016692401518e-05 -2.463598376365282245e-05 4.388328192172710621e-04 5.043793238262600677e-05 1.242337337430235705e-03 1.237437457631227053e-03
3.718750000000000000e+02 8.126347119072358655e-04 -9.254126767648187147e-05 -1.099977239422303789e-05 4.658986751551185161e-04 5.493587403593175344e-05 1.206213860925070850e-03 1.242373623993712779e-03
3.750000000000000000e+02 9.231301133286209893e-04 -1.225817579680393507e-04 -3.407966174436202880e-05 5.632609812858605089e-04 6.678473877067317953e-05 1.153349983648785382e-03 1.319870539131633332e-03
3.781250000000000000e+02 9.900259578537627322e-04 -1.036936508658645525e-04 4.596731525057562110e-06 6.425514836736901780e-04 7.096567009395158177e-05 1.149396671081104326e-03 1.390987056304278727e-03
3.812500000000000000e+02 1.150467461209382387e-03 -1.432441076533635721e-04 -2.278755227281935850e-05 8.389913455190869517e-04 9.296691681645881497e-05 1.153154102227138848e-03 1.571306454477804093e-03
3.843750000000000000e+02 1.269771801849486166e-03 -1.417371151359399955e-04 6.706183873711737752e-06 9.909714618484444671e-04 6.963724008976349741e-05 1.316903549335429052e-03 1.788823406516679843e-03
3.875000000000000000e+02 1.378464355019901099e-03 -1.507409168991663030e-04 -2.019583048521199475e-05 1.390229824726067374e-03 8.521517433172902812e-05 1.505739886244277697e-03 2.137217032995122976e-03
3.906250000000000000e+02 1.409991807646632711e-03 -1.545713090729113016e-04 1.620771240982927857e-05 1.482716302122076514e-03 4.337364168898833551e-05 1.630372677247823735e-03 2.261540393508266588e-03
3.937500000000000000e+02 1.411901844758363649e-03 -1.877291770446238119e-04 -4.403198850768668147e-05 9.547833359930679590e-04 3.021777150558784515e-05 1.514852649549430644e-03 1.940768915150430964e-03
3.968750000000000000e+02 1.457114091092641698e-03 -2.126276368045210976e-04 4.206913381682819998e-06 7.855716855652081091e-04 8.814498188893683122e-06 1.444570869167873146e-03 1.843628322912861531e-03
4.000000000000000000e+02 1.541263487838493741e-03 -2.402393952992591209e-04 -3.568534805122953519e-05 8.304515900048585085e-04 2.130428028282412551e-05 1.474532977940732270e-03 1.923124027892042422e-03
